ID,ENTRYTYPE,abstract,author,booktitle,chapter,doi,eprint,isbn,journal,keywords,note,number,pages,publisher,title,url,volume,year
https://doi.org/10.1049/elp2.12172,article,"Abstract This paper presents an analytical modelling technique based on modified winding function and co-energy analysis, for characterisation of synchronous reluctance machines, in conjunction with a hybrid algorithm for mapping of the machine's operating point on BH curve and the corresponding performance parameters in non-linear magnetic condition. The model successfully provides the mean torque and the torque profiles of a synchronous reluctance motor as a function of input current and load-angle in the magnetic linear and non-linear conditions. The obtained results of this proposed model are compared with finite-element-analysis (FEA) based commercial design software Simcentre-MAGNET. The comparison proves this model's capability to estimate the machine's performance parameters with considerable accuracy from an already established design analysis technique, FEA. The proposed modelling technique requires only a fraction of simulation runtime when compared to other design analysis techniques. Considering the accuracy of this modelling technique and the least requirement of computation resources and simulation time, this model can be used as an initial iterative-design tool for mass personalised, additively manufactured electrical machines where rapidness of the iterative design analysis tool is of paramount importance.","Naseer, Muhammad Usman and Kallaste, Ants and Asad, Bilal and Vaimann, Toomas and Rassõlkin, Anton",,,https://doi.org/10.1049/elp2.12172,https://onlinelibrary.wiley.com/doi/pdf/10.1049/elp2.12172,,IET Electric Power Applications,"AC motors, mathematical analysis, non-linear estimation, synchronous machines, synchronous motors",,4,511-524,,Analytical modelling of synchronous reluctance motor including non-linear magnetic condition,https://onlinelibrary.wiley.com/doi/abs/10.1049/elp2.12172,16,2022
https://doi.org/10.1155/2016/9721713,article,"Gene expression data composed of thousands of genes play an important role in classification platforms and disease diagnosis. Hence, it is vital to select a small subset of salient features over a large number of gene expression data. Lately, many researchers devote themselves to feature selection using diverse computational intelligence methods. However, in the progress of selecting informative genes, many computational methods face difficulties in selecting small subsets for cancer classification due to the huge number of genes (high dimension) compared to the small number of samples, noisy genes, and irrelevant genes. In this paper, we propose a new hybrid algorithm HICATS incorporating imperialist competition algorithm (ICA) which performs global search and tabu search (TS) that conducts fine-tuned search. In order to verify the performance of the proposed algorithm HICATS, we have tested it on 10 well-known benchmark gene expression classification datasets with dimensions varying from 2308 to 12600. The performance of our proposed method proved to be superior to other related works including the conventional version of binary optimization algorithm in terms of classification accuracy and the number of selected genes.","Wang, Shuaiqun and Aorigele and Kong, Wei and Zeng, Weiming and Hong, Xiaomin",,,https://doi.org/10.1155/2016/9721713,https://onlinelibrary.wiley.com/doi/pdf/10.1155/2016/9721713,,BioMed Research International,,,1,9721713,,Hybrid Binary Imperialist Competition Algorithm and Tabu Search Approach for Feature Selection Using Gene Expression Data,https://onlinelibrary.wiley.com/doi/abs/10.1155/2016/9721713,2016,2016
https://doi.org/10.1002/cpe.5486,article,"Summary This paper presents the on-chip evolution system of combinational logic circuits by a new hybrid algorithm known as improved genetic-simulated annealing algorithm (IGASA). IGASA is based on the concept and principles of genetic algorithm (GA) and simulated annealing (SA). The main idea is to combine GA's global search ability with the advantage of SA's fast convergence to reach an optimal solution. In this paper, a new mutation operation and a repeated annealing (RA) process are introduced to overcome the premature convergence of the standard GA and the large number of searches in the later period. An elitist strategy to enhance convergence characteristic of the proposed algorithm is incorporated to better speed up the evolution process. In addition, the new algorithm is implemented in a new evolvable platform using Intel Cyclone V FPGA with an embedded ARM microprocessor. Comparison of the performance of the improved algorithm to the pure GASA algorithm and standard GA is presented on a number of case studies. The experiment results demonstrate that feasible circuits are always achieved by the IGASA algorithm unlike with other algorithms and the number of generations required is less.","Shang, Qianyi and Chen, Lijun and Peng, Peng",,,https://doi.org/10.1002/cpe.5486,https://onlinelibrary.wiley.com/doi/pdf/10.1002/cpe.5486,,Concurrency and Computation: Practice and Experience,"ARM processor, combinational logic circuits, evolvable hardware (EHW), field programmable system-on-chip (FPSoC), improved genetic-simulated annealing (IGASA)",e5486 CPE-19-0358.R2,23,e5486,,On-chip evolution of combinational logic circuits using an improved genetic-simulated annealing algorithm,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.5486,32,2020
https://doi.org/10.1002/cpe.5287,article,"Summary With the growth of wireless environments, confidential communication has become an important part of daily life. Generally, a wireless medium uses cryptography techniques when transmitting data to provide end-to-end protection. Most of the hardware-efficient cryptosystems do not satisfy the security requirements. In this paper, we concentrate both on security issues and hardware efficiency and present an area-efficient, high-throughput hardware structure to implement a hybrid cryptosystem to avoid security problems. The security enhancements are done using a key enhancement process, and it is achieved by using a hybrid encryption cryptosystem. In this paper, we combine block and stream cipher encryption algorithms to frame the hybrid algorithm. We consider advanced encryption standard (AES) as the block cipher and Rivest cipher-4 (RC4) as the stream cipher. Due to the hybrid systems, performance metrics, such as area, throughput, and power consumptions, are affected. Moreover, advanced arithmetic logic (ie, field arithmetic) combined with the on-the-fly key expansion technique is used to minimize area consumption, and parallel subpipeline technique is used to enhance the system throughput. The proposed hybrid architecture (AES-RC4) is implemented in a field-programmable gate array with a Xilinx tool.","Maniam, Senthil Murugan and Sasilatha, T.",,,https://doi.org/10.1002/cpe.5287,https://onlinelibrary.wiley.com/doi/pdf/10.1002/cpe.5287,,Concurrency and Computation: Practice and Experience,"advanced encryption standard (AES), field-programmable gate array (FPGA), hybrid cryptosystem, on-the-fly (OTF) key expansion, Rivest cipher-4 (RC4)",e5287 CPE-18-1472.R1,3,e5287,,Area-efficient and high-speed hardware structure of hybrid cryptosystem (AES-RC4) for maximizing key lifetime using parallel subpipeline architecture,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.5287,33,2021
https://doi.org/10.1002/ese3.472,article,"Abstract The exergoeconomic analysis is a powerful tool to study an energy system and provide rational decision-making for it. This paper is aimed at exergoeconomic optimization and sensitivity analysis evaluation of the results of a commercial parabolic trough collector (PTC). First, an analysis of optical, thermal, exergy, and economic equations of the PTC system is presented. Then, the objective function and variables are optimized through MATLAB software using the hybrid algorithm code. The objective function as the exergy loss rate is a combination of exergy loss and system cost. The evaluation of the results has been carried out considering the radiation intensity in different months of the year for Tehran, Iran. The commercial parabolic trough solar collector has been selected as the case study. Sensitivity analysis of exergy loss rate and exergy efficiency was conducted for important variables, namely collector length, the glass cover diameter, the outer diameter of absorber tube, the inner diameter of absorber, the fluid inlet temperature, the receiver aperture width, and fluid flow rate. The obtained results show that the exergy loss rate is 0.1905 kW/\$, and the exergy efficiency is equal to 15.2\% for the highest direct solar radiation of 674 .","Hoseinzadeh, Hamed and Kasaeian, Alibakhsh and Shafii, Mohammad Behshad",,,https://doi.org/10.1002/ese3.472,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ese3.472,,Energy Science \& Engineering,"exergoeconomic, hybrid algorithm, parabolic trough collector, sensitivity analysis",,6,2950-2965,,"Exergoeconomic optimization and sensitivity analysis of a commercial parabolic trough collector for the climate of Tehran, Iran",https://onlinelibrary.wiley.com/doi/abs/10.1002/ese3.472,7,2019
https://doi.org/10.1002/eng2.12084,article,"In this research work, we propose an unprecedented hybrid algorithm which involves the coupling of a new integral transform, namely, the Elzaki transform and the well-known homotopy perturbation method called the Elzaki homotopy transformation perturbation method (EHTPM) to solve for the exact solution of three distinct types of Fisher's equation, namely, the Fisher's equation of two cases, the sixth-order Fisher's equation and the nonlinear diffusion equation of the Fisher type. These equations are prominent in mathematical biology and highly applicable in genetic propagation, population dynamics, stochastic processes, combustion theory, as well as a prototype model for a spreading flame, and so on. The efficacy and authenticity of this method was established via convergence and error analysis, and shows that the solutions obtained from EHTPM are unique and convergent. The results of EHTPM when compared with the exact results, homotopy results, and results from the other existing literature via table of comparison, 3D plots, and the convergence plots validates that EHTPM is an efficient and reliable tool of providing exact solutions to a wider class of nonlinear partial differential equations in a simple and straightforward manner, with no discretization, linearization, computation of Adomian polynomials, and devoid of errors.","Loyinmi, Adedapo C. and Akinfe, Timilehin K.",,,https://doi.org/10.1002/eng2.12084,https://onlinelibrary.wiley.com/doi/pdf/10.1002/eng2.12084,,Engineering Reports,"3D plots, convergence plots, Elzaki transform, genetic propagation, genetic theory, homotopy perturbation, multivariate series, nonlinear partial differential equations, reaction-diffusion equations, table of comparison exact results",,2,e12084,,Exact solutions to the family of Fisher's reaction-diffusion equation using Elzaki homotopy transformation perturbation method,https://onlinelibrary.wiley.com/doi/abs/10.1002/eng2.12084,2,2020
https://doi.org/10.1002/spy2.391,article,"Abstract Ensuring the security and privacy of patient data in e-healthcare systems that rely on cloud computation is of utmost importance. Traditional encryption is no longer resistant to quantum attacks and safeguards sensitive medical images. To tackle this issue, robust security countermeasures are proposed by integrating quantum encryption with a cloud-based healthcare system. The encryption scheme utilizes the Generalized Novel Enhancement Quantum Representation (GNEQR) and the Novel Enhancement Quantum Representation (NEQR) to provide a framework for representing color and grayscale healthcare images. The proposed quantum algorithm uses quantum logic for image scrambling, which is combined with the encryption key by the Xor quantum gate. The encryption key is generated by 9D chaotic and permutated before encryption. Finally, channel re-ordering is applied for color images. The simulation results for 15 medical tests with an encryption key space >2600 on a developed e-healthcare system demonstrate the effectiveness and reliability of the proposed work where the average number of pixels change rates was 99.82, while the unified average change intensity rate was 33.51, entropy was 7.9, the horizontal, vertical, and diagonal correlation coefficients averaged 0.000533333, 0.000706667, and 0.00076, respectively. Finally, the mean squared error (MSE) between the original and encrypted images was 10203.72. These findings improve digital healthcare by revealing the solutions' performance, security, and efficacy.","Kadhim, Ahmed J. and Atia, Tayseer S.",,,https://doi.org/10.1002/spy2.391,https://onlinelibrary.wiley.com/doi/pdf/10.1002/spy2.391,,SECURITY AND PRIVACY,"e-health systems, GNEQR, healthcare images, NEQR, patient confidentiality, quantum encryption, safety",,5,e391,,Quantum encryption of healthcare images: Enhancing security and confidentiality in e-health systems,https://onlinelibrary.wiley.com/doi/abs/10.1002/spy2.391,7,2024
https://doi.org/10.1002/asjc.3048,article,"Abstract In the real-world environment, the path planning method of tracked robot is widely studied when driving on uneven terrain. How to solve the problem that the traditional path planning algorithm cannot adapt to uneven terrain because of the constraints of obstacle avoidance and path length is a challenge for tracked robots. In this paper, a stability-based path planning framework for tracked robot is proposed to reduce the risk of rollover when the tracked robot passes through uneven terrain. First, a virtual plane method is proposed to estimate the attitude of tracked robot. Second, on this basis, a dynamic high-stability path evaluation algorithm for tracked robot based on force angle stability margin (FASM) is proposed, which transforms the stability-based path planning problem into a hypergraph problem. Moreover, considering that the optimization problem is strongly nonlinear and nonconvex, a hybrid algorithm of covariance matrix adaptive evolution strategy (CMAES) and Levenberg–Marquardt (LM) is designed under the framework of generalized graph optimization (G2O) to improve the solution efficiency. Finally, simulation and experiments show that the stability-based path planning framework can effectively plan the high-quality path, and the maximum stability of the tracked robot is 0.9156 when the robot crosses uneven terrain using optimal path 2.","Zhao, Jiangbo and Zhang, Jiaquan and Liu, Hanze and Wang, Junzheng and Chen, Zhihua",,,https://doi.org/10.1002/asjc.3048,https://onlinelibrary.wiley.com/doi/pdf/10.1002/asjc.3048,,Asian Journal of Control,"CMAES, estimate attitude, FASM, path planning, stability", asjc.3048,5,3569-3583,,Path planning for a tracked robot traversing uneven terrains based on tip-over stability,https://onlinelibrary.wiley.com/doi/abs/10.1002/asjc.3048,25,2023
https://doi.org/10.1049/iet-gtd.2019.1811,article,"Optimal coordination of directional overcurrent relays (DOCRs) in interconnected power systems is a highly constrained, non-convex and non-linear optimisation problem. In this study, use of a series of linear programming (LP) problems in a variable neighbourhood search (VNS) framework is proposed, in which pickup current settings can be considered either as continuous or discrete variables. Therefore, the proposed hybrid algorithm (VNS–LP) is suitable for coordination problem-solving in a network with different types of DOCRs. Furthermore, two versions of the VNS algorithm are proposed, the first of which is very easy to implement, while, the other is somewhat more sophisticated, and at the same time much faster and possibly suitable for online coordination in smart grids applications. One advantage of the second algorithm is that it relies only on elementary arithmetic and requires low RAM, which makes it implementable in any low-level programming environment. This, in turn, can increase the interoperability, which is of crucial importance when automating tasks. The efficiency of the proposed algorithm was investigated in several test systems. Numerical results indicate that the two proposed approaches outperform the previous methods. Moreover, the coordination problem is solved in a reasonably short time using a faster approach.","Damchi, Yaser and Dolatabadi, Mohammad",,,https://doi.org/10.1049/iet-gtd.2019.1811,https://onlinelibrary.wiley.com/doi/pdf/10.1049/iet-gtd.2019.1811,,"IET Generation, Transmission \& Distribution","smart power grids, power system interconnection, optimisation, overcurrent protection, relay protection, search problems, power system protection, online optimal coordination, directional overcurrent relays, DOCR, interconnected power systems, nonconvex optimisation problem, nonlinear optimisation problem, linear programming problems, variable neighbourhood search framework, pickup current settings, continuous variables, discrete variables, coordination problem-solving, VNS algorithm, online coordination, smart grids applications, low-level programming environment, hybrid VNS–LP algorithm, VNS framework, elementary arithmetic, RAM",,23,5447-5455,,Hybrid VNS–LP algorithm for online optimal coordination of directional overcurrent relays,https://onlinelibrary.wiley.com/doi/abs/10.1049/iet-gtd.2019.1811,14,2020
https://doi.org/10.1002/cpe.3961,article,"Summary Because of the expansion of transformations and read/write memory states by tensor products in multidimensional quantum applications, the exponential increase in temporal and spatial complexities constitutes one of the main challenges for quantum computing simulations. Simulation of these systems is very relevant to develop and test new quantum algorithms. In order to overcome the increase in simulation complexity, this work presents reduction and decomposition optimizations for the Distributed Geometric Machine environment. By exploring properties as the sparsity of the Identity operator and partiality of dense unitary transformations, better storage and distribution of quantum information are achieved. The main improvements are reached by decreasing replication and void elements inherited from quantum operators. In the evaluation of this proposal, Hadamard transformations from 21 to 28 qubits and Quantum Fourier Transforms from 26 to 28 qubits were simulated over CPU, sequentially and in parallel, and in graphics processing unit, showing reduced temporal complexity and, consequently, shorter simulation time. Moreover, evaluations of the Shor's algorithm considering 2n + 3 qubits in the order-finding quantum algorithm were simulated up to 25 qubits. When comparing our implementations running on the same hardware with language-integrated quantum operation, academic release version, our new simulator was faster and allowed for the simulation of more qubits. Copyright © 2016 John Wiley \& Sons, Ltd.","de Avila, Anderson B. and Reiser, Renata H. S. and Pilla, Mauricio L.",,,https://doi.org/10.1002/cpe.3961,https://onlinelibrary.wiley.com/doi/pdf/10.1002/cpe.3961,,Concurrency and Computation: Practice and Experience,"quantum computing simulation, parallel processing, GPU, Shor's algorithm",e3961 cpe.3961,22,e3961,,Quantum computing simulation through reduction and decomposition optimizations with a case study of Shor's algorithm,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.3961,29,2017
https://doi.org/10.1002/psp4.12714,article,"Abstract Metaheuristics is a powerful optimization tool that is increasingly used across disciplines to tackle general purpose optimization problems. Nature-inspired metaheuristic algorithms is a subclass of metaheuristic algorithms and have been shown to be particularly flexible and useful in solving complicated optimization problems in computer science and engineering. A common practice with metaheuristics is to hybridize it with another suitably chosen algorithm for enhanced performance. This paper reviews metaheuristic algorithms and demonstrates some of its utility in tackling pharmacometric problems. Specifically, we provide three applications using one of its most celebrated members, particle swarm optimization (PSO), and show that PSO can effectively estimate parameters in complicated nonlinear mixed-effects models and to gain insights into statistical identifiability issues in a complex compartment model. In the third application, we demonstrate how to hybridize PSO with sparse grid, which is an often-used technique to evaluate high dimensional integrals, to search for -efficient designs for estimating parameters in nonlinear mixed-effects models with a count outcome. We also show the proposed hybrid algorithm outperforms its competitors when sparse grid is replaced by its competitor, adaptive gaussian quadrature to approximate the integral, or when PSO is replaced by three notable nature-inspired metaheuristic algorithms.","Kim, Seongho and Hooker, Andrew C. and Shi, Yu and Kim, Grace Hyun J. and Wong, Weng Kee",,,https://doi.org/10.1002/psp4.12714,https://onlinelibrary.wiley.com/doi/pdf/10.1002/psp4.12714,,CPT: Pharmacometrics \& Systems Pharmacology,,,11,1297-1309,,Metaheuristics for pharmacometrics,https://onlinelibrary.wiley.com/doi/abs/10.1002/psp4.12714,10,2021
https://doi.org/10.1049/iet-stg.2019.0055,article,"Integration of solar PV as a distributed generator (DG) require efficient and coordinated control measures for the proper synchronization. In this paper, a hybrid control algorithm for single stage solar photovoltaic (PV) system integrated with low voltage (LV)/medium voltage (MV) grid is proposed. The hybrid algorithm utilizes I cos ϕ technique and quasi-Newton back-propagation (QNBP) neural network (NN). The main contributions of the present work are: i) support the utility grid by feeding power and connected loads, ii) provide harmonics elimination, reactive power compensation, load balancing, iii) also works in power factor correction (PFC) and zero voltage regulation modes, iv) provides power quality improvement. The proposed control of grid tied PV system provides very fast response during static and dynamic conditions. The obtained results are compared with other well-established algorithms available in the literature. The comparison of the proposed algorithm is done on the basis of various parameters such as DC voltage undershoot and overshoot, settling time and THD in grid currents. The developed system is demonstrated in MATLAB/SIMULINK platform. Using the proposed algorithms there is significant improvement of 1.1\% in total harmonic distortion (THD) of source current. The results of proposed controllers are experimentally validated on a developed laboratory protype.","Chaudhary, Priyanka and Rizwan, Mohammad",,,https://doi.org/10.1049/iet-stg.2019.0055,https://onlinelibrary.wiley.com/doi/pdf/10.1049/iet-stg.2019.0055,,IET Smart Grid,"power factor correction, smart power grids, power generation control, photovoltaic power systems, reactive power, distributed power generation, voltage control, power supply quality, harmonic distortion, solar photovoltaic system, smart grid environment, distributed generator, coordinated control measures, proper synchronisation, single-stage solar PV system, utility grid, connected loads, harmonics elimination, reactive power compensation, load balancing, power factor correction, zero voltage regulation modes, power quality improvement, grid tied PV system, well-established algorithms, overshoot, total harmonic distortion, grid currents, developed system, intelligent approach-based hybrid control algorithm, low voltage grid, medium voltage grid, quasiNewton back-propagation neural network, THD, MATLAB, SIMULINK platform, B8120L Power supply quality and harmonics, B8250 Solar power stations and photovoltaic power systems, B8360 Power convertors and power supplies to apparatus, C3110B Voltage control, C3340H Control of electric power systems, B8120K Distributed power generation",,3,445-454,,Intelligent approach-based hybrid control algorithm for integration of solar photovoltaic system in smart grid environment,https://onlinelibrary.wiley.com/doi/abs/10.1049/iet-stg.2019.0055,2,2019
https://doi.org/10.1049/rpg2.70264,article,"ABSTRACT Regional integrated energy systems play a vital role in promoting renewable energy substitution in rural areas. However, their performance is often constrained by limited distributed photovoltaic (DPV) capacity and the single energy conversion form of biomass. To address these issues, this study proposes a novel RIES planning model based on the energy supply potential of regional biomass and solar energy. The model incorporates a regional biomass comprehensive utilisation system (RBCUS), which produces electricity, gas and fertilisers simultaneously and complements the power generation of DPV. A multi-criteria evaluation framework is developed, covering daily net income, energy-supply cost, equipment utilisation, and localisation rate. A hybrid algorithm combining the genetic algorithm and interior point method is used to achieve high-dimensional nonlinear optimisation. Furthermore, a seasonal correction and uncertainty modelling approach is integrated into the typical-day method to capture time-dependent variations of resources. Case studies demonstrate that the joint operation of DPV and RBCUS improves system efficiency by 10\%–20\%, reduces biomass consumption by 4\% per MW of DPV installed and shortens the investment cycle by 40\% compared to biomass-only systems. The proposed model effectively enhances local energy self-sufficiency and provides an optimised pathway for renewable-based rural energy planning.","Wang, Yin and Jing, Tianjun and Li, Jinlin and Wang, Kun",,,https://doi.org/10.1049/rpg2.70264,https://onlinelibrary.wiley.com/doi/pdf/10.1049/rpg2.70264,,IET Renewable Power Generation,"biomass utilisation, distributed photovoltaic, energy self-sufficiency, hybrid optimisation, regional integrated energy system",,1,e70264,,A Regional Integrated Energy System Planning Method Based on the Energy Supply Potential of Regional Biomass and Solar Energy,https://onlinelibrary.wiley.com/doi/abs/10.1049/rpg2.70264,20,2026
https://doi.org/10.1002/2050-7038.12660,article,"Summary Energy management of the grid connected microgrid (MG) systems with low cost using a novel hybrid algorithm is implemented in this paper. The novel proposed hybrid technique is the combined performance of both the Random Forest (RF) and Coral Reefs Optimization (CRO) algorithm and in this way it is named as RFCRO. Optimum operation of micro-sources for decreasing the electricity production cost by hourly day-ahead and real-time scheduling is the main objective of the paper. The proposed hybrid technique is to manage the power flows between the energy sources and the grid. To achieve this point, demand response and minimum cost of energy are determined. This technique is involved with the mathematical optimization problems that necessitate more than one fitness function to be optimized simultaneously. By using the inputs of MG-like wind turbine, photovoltaic array, battery, and fuel cell with corresponding cost functions, the RF is employed to predict the load demand. CRO clarifies the squirrel in optimizing the configuration of MG based on the load demand. The proposed hybrid technique is implemented in MATLAB/Simulink working platform and compared with other solution techniques like BFOANN, ALO, GOAPSNN, and RBFNN-SSA technique. The comparison result reveals that the superiority of the proposed technique confirms its ability to solve the problem.","Roy, Kallol and Mandal, Kamal Krishna and Mandal, Atis Chandra",,,https://doi.org/10.1002/2050-7038.12660,https://onlinelibrary.wiley.com/doi/pdf/10.1002/2050-7038.12660,,International Transactions on Electrical Energy Systems,"CRO, fuel cost, hybrid energy system, MG system, random Forest, smart grid",,12,e12660,,A hybrid RFCRO approach for the energy management of the grid connected microgrid system,https://onlinelibrary.wiley.com/doi/abs/10.1002/2050-7038.12660,30,2020
doi:https://doi.org/10.1002/9781119769231.ch9,inbook,"Summary The goal of this chapter is to propose an integrated application of the Internet of Things-based Wireless Sensor Network in the arena of the Indian Agriculture System using the Hybrid Optimization Technique and Machine Learning. The IoT-based WSN can play a great role to collect various useful data from the ground level. In this chapter, we aim to do the area coverage optimization and this optimization will help to cover more areas to do the surveillance. The coverage area optimization of the target area surveillance in case of research in agriculture is always a major concern. A new Hybrid Algorithm, i.e., GA-MWPSO has been used for solving the non-linear constrained optimization problems. To test the competence of the proposed algorithms, a set of test problems has been taken, solved and compared with existing literature. The obtained dataset has been populated in a higher range to make the training set. This idea developed the concept of Machine Learning (ML). This concept became useful to take the decision-making tool in this research field. The data collected from the target area for year after year can be feed to the system to make a supervised machine learning system in this field.","Banerjee, Avishek and Mitra, Arnab and Biswas, Arindam",Agricultural Informatics,9,https://doi.org/10.1002/9781119769231.ch9,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119769231.ch9,9781119769231,,"               Genetic algorithm (GA), particle swarm optimization (PSO), mean weighted particle swarm optimization (MWPSO), wireless sensor network (WSN), internet of things (IoT), machine learning (ML), hybrid optimization technique (HOT), hybrid algorithm (HA)",,,171-187,"John Wiley & Sons, Ltd",An Integrated Application of IoT-Based WSN in the Field of Indian Agriculture System Using Hybrid Optimization Technique and Machine Learning,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119769231.ch9,,2021
https://doi.org/10.1002/rra.3655,article,"Abstract Runoff simulation is highly significant for hydrological monitoring, flood peak simulation, water resource management, and basin protection. Runoff simulation by distributed hydrological models, such as the soil and water assessment tool (SWAT) model which is the most widely used, is becoming a hotspot for hydrological forecasting research. However, parameter calibration is inefficient and inaccurate for the SWAT model. An automatic parameter calibration (APC) method of the SWAT model was developed by hybrid of the genetic algorithm (GA) and particle swarm optimization (PSO). Multi-station and multi-period runoff simulation and accuracy analysis were conducted in the basin of the Zhangjiang River on the basis of this hybrid algorithm. For example, in the Yaoxiaba Station, the calibration results produced an R2 of 0.87 and Nash Sutcliffe efficiency (NSE) index of 0.85, while verification results revealed an R2 of 0.83 and NSE of 0.83. Results of this study show that the proposed method can effectively improve the efficiency and simulation accuracy of the model parameters. It can be concluded that the feasibility and applicability of GA-PSO as an APC method for the SWAT model were confirmed via case studies. The proposed method can provide theoretical guidance for many hydrological research fields, such as hydrological simulation, flood prevention, and forecasting.","Wang, Yongzhi and Zhu, Sijing and Yuan, Liu and Deng, Rui",,,https://doi.org/10.1002/rra.3655,https://onlinelibrary.wiley.com/doi/pdf/10.1002/rra.3655,,River Research and Applications,"automatic parameter calibration, genetic algorithm, particle swarm optimization method, runoff simulation, SWAT",,7,1321-1333,,An automatic parameter calibration method for the SWAT model in runoff simulation,https://onlinelibrary.wiley.com/doi/abs/10.1002/rra.3655,36,2020
https://doi.org/10.1155/2022/2873053,article,"This paper investigates the utilization of a STATCOM to enhance the LVRT capability of wind power plants (WPPs) during grid faults. The STATCOM under investigation is tuned using the Water Cycle Algorithm (WCA), Particle Swarm Optimization (PSO), and a hybrid algorithm of both WCA and PSO. Simulations are conducted in MATLAB programming software, using the SimScape power system toolbox, where two test systems are investigated: a 9 MW WPP and the IEEE 39 bus test system. Performance analysis is done by investigating the ability of the WPPs to ride through grid voltage sags, with the incorporation of the STATCOM, independently tuned using WCA, PSO, and further with the hybrid WCA-PSO algorithm. To confirm the effectiveness of the proposed algorithm, simulation results for the three scenarios are compared. Results show that the LVRT capability of the German power system was met for L-G faults, for the 9 MW test system, whereas during LLL-G faults, the WPP only remained online for WCA and WCA-PSO tuned STATCOM. For the IEEE 39 bus system, the WPPs were able to ride through the LLL-G fault. In all scenarios, the WCA-PSO tuned STATCOM resulted in the least voltage, active, and reactive power overshoots.","Muisyo, Irene Ndunge and Muriithi, Christopher Maina and Kamau, Stanley Irungu",,,https://doi.org/10.1155/2022/2873053,https://onlinelibrary.wiley.com/doi/pdf/10.1155/2022/2873053,,Journal of Electrical and Computer Engineering,,,1,2873053,,STATCOM Controller Tuning to Enhance LVRT Capability of Grid-Connected Wind Power Generating Plants,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/2873053,2022,2022
https://doi.org/10.1002/dac.5559,article,"Summary The heterogeneous ultra-dense network (UDN) is a complex network environment where the small cells (SCs) are densely populated to acquire data transmission. The UDN is mainly adopted to deal with the explosive growth of mobile data and its consequential energy consumption issues. The UDN consists of mobile users, restricting the SCs from offering seamless services as the movement may disrupt the transmissions. To provide an effective solution, this paper introduces an energy-efficient framework that enables effective data transmissions irrespective of the users' mobility. The proposed model considers the clustered SC deployment where the four-tiered architecture is adopted. The architecture includes a macro base station (BS), microcells, picocells, and femtocells. The SCs are responsible for transferring the data received from the mobile users to the macro BS. The proposed model introduces the hybrid algorithm called the firefly oriented multiverse optimization (FF-MVO) algorithm to identify the most optimal path for data transmission. This algorithm works iteratively to identify the optimal path to reach the macro BS for each transmission from the user. The proposed model is simulated in the network simulator 3 (NS3) platform, and the results are evaluated with the existing models. The outcomes proved that the proposed algorithm is more optimal than the other models in finding the optimal path to result in energy-efficient transmissions. The proposed method achieved an average energy consumption of 0.24 J, an average energy efficiency of 10.965 bits/s/J and an average network throughput of 33.907 Gbps.","V, Varsha. and Prakash, S. P. Shiva and Krinkin, Kirill",,,https://doi.org/10.1002/dac.5559,https://onlinelibrary.wiley.com/doi/pdf/10.1002/dac.5559,,International Journal of Communication Systems,"clustered network, energy-efficient transmission, heterogeneous ultra-dense network, metaheuristic optimization, mobile traffic, optimal path identification, small cells",,15,e5559,,Energy-efficient data transmissions in heterogeneous ultra-dense networks using a hybrid metaheuristic optimization,https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.5559,36,2023
doi:https://doi.org/10.1002/9781119829430.ch7,inbook,"Summary With regards to the complex delta domain, a hybrid metaheuristic algorithm is used to decrease the model orders and design the controller of the permanent magnet synchronous motor, commonly known as PMSM. Two popular algorithms viz. the firefly technique abbreviated as FA and the pattern search (PS) technique are combined to develop a new topology termed the hybrid firefly algorithm, designated in this chapter as the FAPS method. The FA technique performs a global search while the PS method is utilized for local searches in the hybrid algorithm. In the beginning, a PMSM drive consisting of both the speed and current controllers was reduced using the FAPS technique to produce a second-order model. In a cascade configuration with a proportional-integral (PI) controller, the lower-order system is further compared with the desired system to identify roughly the undiscovered controller parameters. The values of the controller gains obtained using the delta transform almost imitate that observed in the continuous-time mode. Thus, a unified controller design framework is constructed for the drive. The proposed algorithm is therefore used effectively for both order diminition and the measurement of controller parameters for PMSM drives. Besides, for many domestic and industrial uses, a case study to regulate some special motor drives may also be studied in the future.","Ganguli, Souvik and Srivastava, Yashonidhi and Kaur, Gagandeep and Sarkar, Prasanta",Industrial Control Systems,7,https://doi.org/10.1002/9781119829430.ch7,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119829430.ch7,9781119829430,,"Modelling and control, firefly technique, electric drive, permanent magnet synchronous motor, unified delta domain, pattern search algorithm",,,137-150,"John Wiley & Sons, Ltd",Modelling and Control of PMSM Drives,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119829430.ch7,,2024
